start_time,away_team,away_team_score,home_team,home_team_score,home_team_win?
2016-12-03 00:00:00+00:00,ORLANDO MAGIC,105,PHILADELPHIA 76ERS,88,False
2016-12-03 00:30:00+00:00,SACRAMENTO KINGS,92,BOSTON CELTICS,97,True
2016-12-03 00:30:00+00:00,MINNESOTA TIMBERWOLVES,114,NEW YORK KNICKS,118,True
2016-12-03 00:30:00+00:00,LOS ANGELES LAKERS,80,TORONTO RAPTORS,113,True
2016-12-03 01:00:00+00:00,DETROIT PISTONS,121,ATLANTA HAWKS,85,False
2016-12-03 01:00:00+00:00,CLEVELAND CAVALIERS,105,CHICAGO BULLS,111,True
2016-12-03 01:00:00+00:00,LOS ANGELES CLIPPERS,114,NEW ORLEANS PELICANS,96,False
2016-12-03 01:30:00+00:00,WASHINGTON WIZARDS,105,SAN ANTONIO SPURS,107,True
2016-12-03 03:30:00+00:00,HOUSTON ROCKETS,128,DENVER NUGGETS,110,False
2016-12-03 22:00:00+00:00,BROOKLYN NETS,103,MILWAUKEE BUCKS,112,True
2016-12-04 00:00:00+00:00,MINNESOTA TIMBERWOLVES,125,CHARLOTTE HORNETS,120,False
2016-12-04 00:30:00+00:00,BOSTON CELTICS,107,PHILADELPHIA 76ERS,106,False
2016-12-04 00:30:00+00:00,ATLANTA HAWKS,84,TORONTO RAPTORS,128,True
2016-12-04 01:00:00+00:00,LOS ANGELES LAKERS,100,MEMPHIS GRIZZLIES,103,True
2016-12-04 01:30:00+00:00,CHICAGO BULLS,82,DALLAS MAVERICKS,107,True
2016-12-04 02:00:00+00:00,DENVER NUGGETS,98,UTAH JAZZ,105,True
2016-12-04 03:00:00+00:00,MIAMI HEAT,92,PORTLAND TRAIL BLAZERS,99,True
2016-12-04 03:30:00+00:00,PHOENIX SUNS,109,GOLDEN STATE WARRIORS,138,True
2016-12-04 23:00:00+00:00,ORLANDO MAGIC,98,DETROIT PISTONS,92,False
2016-12-05 00:00:00+00:00,NEW ORLEANS PELICANS,92,OKLAHOMA CITY THUNDER,101,True
2016-12-05 00:30:00+00:00,SACRAMENTO KINGS,98,NEW YORK KNICKS,106,True
2016-12-05 02:30:00+00:00,INDIANA PACERS,111,LOS ANGELES CLIPPERS,102,False
2016-12-06 00:00:00+00:00,DENVER NUGGETS,106,PHILADELPHIA 76ERS,98,False
2016-12-06 00:30:00+00:00,OKLAHOMA CITY THUNDER,102,ATLANTA HAWKS,99,False
2016-12-06 00:30:00+00:00,WASHINGTON WIZARDS,118,BROOKLYN NETS,113,False
2016-12-06 00:30:00+00:00,CLEVELAND CAVALIERS,116,TORONTO RAPTORS,112,False
2016-12-06 01:00:00+00:00,PORTLAND TRAIL BLAZERS,112,CHICAGO BULLS,110,False
2016-12-06 01:00:00+00:00,BOSTON CELTICS,106,HOUSTON ROCKETS,107,True
2016-12-06 01:00:00+00:00,SAN ANTONIO SPURS,97,MILWAUKEE BUCKS,96,False
2016-12-06 01:00:00+00:00,MEMPHIS GRIZZLIES,110,NEW ORLEANS PELICANS,108,False
2016-12-06 01:30:00+00:00,CHARLOTTE HORNETS,109,DALLAS MAVERICKS,101,False
2016-12-06 03:30:00+00:00,INDIANA PACERS,106,GOLDEN STATE WARRIORS,142,True
2016-12-06 03:30:00+00:00,UTAH JAZZ,107,LOS ANGELES LAKERS,101,False
2016-12-07 00:00:00+00:00,ORLANDO MAGIC,124,WASHINGTON WIZARDS,116,False
2016-12-07 00:30:00+00:00,CHICAGO BULLS,91,DETROIT PISTONS,102,True
2016-12-07 00:30:00+00:00,NEW YORK KNICKS,114,MIAMI HEAT,103,False
2016-12-07 01:00:00+00:00,PHILADELPHIA 76ERS,91,MEMPHIS GRIZZLIES,96,True
2016-12-07 01:00:00+00:00,SAN ANTONIO SPURS,105,MINNESOTA TIMBERWOLVES,91,False
2016-12-07 02:00:00+00:00,PHOENIX SUNS,105,UTAH JAZZ,112,True
2016-12-08 00:00:00+00:00,DETROIT PISTONS,77,CHARLOTTE HORNETS,87,True
2016-12-08 00:00:00+00:00,BOSTON CELTICS,117,ORLANDO MAGIC,87,False
2016-12-08 00:30:00+00:00,MIAMI HEAT,95,ATLANTA HAWKS,103,True
2016-12-08 00:30:00+00:00,DENVER NUGGETS,111,BROOKLYN NETS,116,True
2016-12-08 01:00:00+00:00,LOS ANGELES LAKERS,95,HOUSTON ROCKETS,134,True
2016-12-08 01:00:00+00:00,PORTLAND TRAIL BLAZERS,107,MILWAUKEE BUCKS,115,True
2016-12-08 01:00:00+00:00,CLEVELAND CAVALIERS,126,NEW YORK KNICKS,94,False
2016-12-08 01:30:00+00:00,SACRAMENTO KINGS,120,DALLAS MAVERICKS,89,False
2016-12-08 02:00:00+00:00,INDIANA PACERS,109,PHOENIX SUNS,94,False
2016-12-08 03:30:00+00:00,GOLDEN STATE WARRIORS,115,LOS ANGELES CLIPPERS,98,False
2016-12-09 00:00:00+00:00,MINNESOTA TIMBERWOLVES,110,TORONTO RAPTORS,124,True
2016-12-09 00:00:00+00:00,DENVER NUGGETS,85,WASHINGTON WIZARDS,92,True
2016-12-09 01:00:00+00:00,PORTLAND TRAIL BLAZERS,86,MEMPHIS GRIZZLIES,88,True
2016-12-09 01:00:00+00:00,PHILADELPHIA 76ERS,99,NEW ORLEANS PELICANS,88,False
2016-12-09 02:00:00+00:00,GOLDEN STATE WARRIORS,106,UTAH JAZZ,99,False
2016-12-09 02:30:00+00:00,SAN ANTONIO SPURS,91,CHICAGO BULLS,95,True
2016-12-10 00:00:00+00:00,ORLANDO MAGIC,88,CHARLOTTE HORNETS,109,True
2016-12-10 00:30:00+00:00,TORONTO RAPTORS,101,BOSTON CELTICS,94,False
2016-12-10 00:30:00+00:00,MIAMI HEAT,84,CLEVELAND CAVALIERS,114,True
2016-12-10 01:00:00+00:00,ATLANTA HAWKS,114,MILWAUKEE BUCKS,110,False
2016-12-10 01:00:00+00:00,DETROIT PISTONS,117,MINNESOTA TIMBERWOLVES,90,False
2016-12-10 01:00:00+00:00,HOUSTON ROCKETS,102,OKLAHOMA CITY THUNDER,99,False
2016-12-10 01:30:00+00:00,INDIANA PACERS,103,DALLAS MAVERICKS,111,True
2016-12-10 03:30:00+00:00,PHOENIX SUNS,119,LOS ANGELES LAKERS,115,False
2016-12-10 03:30:00+00:00,NEW YORK KNICKS,103,SACRAMENTO KINGS,100,False
2016-12-11 00:00:00+00:00,PORTLAND TRAIL BLAZERS,111,INDIANA PACERS,118,True
2016-12-11 00:00:00+00:00,DENVER NUGGETS,121,ORLANDO MAGIC,113,False
2016-12-11 00:00:00+00:00,MILWAUKEE BUCKS,105,WASHINGTON WIZARDS,110,True
2016-12-11 00:30:00+00:00,CHARLOTTE HORNETS,105,CLEVELAND CAVALIERS,116,True
2016-12-11 01:00:00+00:00,MIAMI HEAT,100,CHICAGO BULLS,105,True
2016-12-11 01:00:00+00:00,DALLAS MAVERICKS,87,HOUSTON ROCKETS,109,True
2016-12-11 01:00:00+00:00,GOLDEN STATE WARRIORS,89,MEMPHIS GRIZZLIES,110,True
2016-12-11 01:30:00+00:00,BROOKLYN NETS,101,SAN ANTONIO SPURS,130,True
2016-12-11 02:00:00+00:00,SACRAMENTO KINGS,84,UTAH JAZZ,104,True
2016-12-11 03:30:00+00:00,NEW ORLEANS PELICANS,105,LOS ANGELES CLIPPERS,133,True
2016-12-11 23:00:00+00:00,PHILADELPHIA 76ERS,97,DETROIT PISTONS,79,False
2016-12-12 00:00:00+00:00,GOLDEN STATE WARRIORS,116,MINNESOTA TIMBERWOLVES,108,False
2016-12-12 00:00:00+00:00,BOSTON CELTICS,96,OKLAHOMA CITY THUNDER,99,True
2016-12-12 01:30:00+00:00,NEW ORLEANS PELICANS,120,PHOENIX SUNS,119,False
2016-12-12 02:30:00+00:00,NEW YORK KNICKS,118,LOS ANGELES LAKERS,112,False
2016-12-13 00:00:00+00:00,CHARLOTTE HORNETS,94,INDIANA PACERS,110,True
2016-12-13 00:30:00+00:00,WASHINGTON WIZARDS,101,MIAMI HEAT,112,True
2016-12-13 00:30:00+00:00,MILWAUKEE BUCKS,100,TORONTO RAPTORS,122,True
2016-12-13 01:00:00+00:00,BROOKLYN NETS,118,HOUSTON ROCKETS,122,True
2016-12-13 01:30:00+00:00,DENVER NUGGETS,92,DALLAS MAVERICKS,112,True
2016-12-13 03:30:00+00:00,PORTLAND TRAIL BLAZERS,120,LOS ANGELES CLIPPERS,121,True
2016-12-13 03:30:00+00:00,LOS ANGELES LAKERS,92,SACRAMENTO KINGS,116,True
2016-12-14 00:00:00+00:00,MEMPHIS GRIZZLIES,86,CLEVELAND CAVALIERS,103,True
2016-12-14 00:30:00+00:00,ORLANDO MAGIC,131,ATLANTA HAWKS,120,False
2016-12-14 01:00:00+00:00,MINNESOTA TIMBERWOLVES,99,CHICAGO BULLS,94,False
2016-12-14 01:00:00+00:00,GOLDEN STATE WARRIORS,113,NEW ORLEANS PELICANS,109,False
2016-12-14 02:00:00+00:00,NEW YORK KNICKS,111,PHOENIX SUNS,113,True
2016-12-14 03:30:00+00:00,OKLAHOMA CITY THUNDER,95,PORTLAND TRAIL BLAZERS,114,True
2016-12-15 00:00:00+00:00,INDIANA PACERS,89,MIAMI HEAT,95,True
2016-12-15 00:00:00+00:00,LOS ANGELES CLIPPERS,113,ORLANDO MAGIC,108,False
2016-12-15 00:00:00+00:00,TORONTO RAPTORS,123,PHILADELPHIA 76ERS,114,False
2016-12-15 00:00:00+00:00,CHARLOTTE HORNETS,106,WASHINGTON WIZARDS,109,True
2016-12-15 00:30:00+00:00,LOS ANGELES LAKERS,97,BROOKLYN NETS,107,True
2016-12-15 01:00:00+00:00,SACRAMENTO KINGS,98,HOUSTON ROCKETS,132,True
2016-12-15 01:00:00+00:00,CLEVELAND CAVALIERS,85,MEMPHIS GRIZZLIES,93,True
2016-12-15 01:30:00+00:00,DETROIT PISTONS,95,DALLAS MAVERICKS,85,False
2016-12-15 02:00:00+00:00,OKLAHOMA CITY THUNDER,89,UTAH JAZZ,109,True
2016-12-15 02:30:00+00:00,BOSTON CELTICS,101,SAN ANTONIO SPURS,108,True
2016-12-16 01:00:00+00:00,CHICAGO BULLS,97,MILWAUKEE BUCKS,108,True
2016-12-16 01:00:00+00:00,INDIANA PACERS,95,NEW ORLEANS PELICANS,102,True
2016-12-16 02:00:00+00:00,PORTLAND TRAIL BLAZERS,120,DENVER NUGGETS,132,True
2016-12-16 02:00:00+00:00,SAN ANTONIO SPURS,107,PHOENIX SUNS,92,False
2016-12-16 03:30:00+00:00,NEW YORK KNICKS,90,GOLDEN STATE WARRIORS,103,True
2016-12-17 00:00:00+00:00,BROOKLYN NETS,111,ORLANDO MAGIC,118,True
2016-12-17 00:00:00+00:00,DETROIT PISTONS,108,WASHINGTON WIZARDS,122,True
2016-12-17 00:30:00+00:00,CHARLOTTE HORNETS,88,BOSTON CELTICS,96,True
2016-12-17 00:30:00+00:00,ATLANTA HAWKS,125,TORONTO RAPTORS,121,False
2016-12-17 01:00:00+00:00,MILWAUKEE BUCKS,95,CHICAGO BULLS,69,False
2016-12-17 01:00:00+00:00,NEW ORLEANS PELICANS,100,HOUSTON ROCKETS,122,True
2016-12-17 01:00:00+00:00,SACRAMENTO KINGS,96,MEMPHIS GRIZZLIES,92,False
2016-12-17 01:00:00+00:00,LOS ANGELES CLIPPERS,102,MIAMI HEAT,98,False
2016-12-17 01:00:00+00:00,LOS ANGELES LAKERS,100,PHILADELPHIA 76ERS,89,False
2016-12-17 03:30:00+00:00,DALLAS MAVERICKS,100,UTAH JAZZ,103,True
2016-12-17 22:00:00+00:00,PHOENIX SUNS,101,OKLAHOMA CITY THUNDER,114,True
2016-12-18 00:00:00+00:00,INDIANA PACERS,105,DETROIT PISTONS,90,False
2016-12-18 00:30:00+00:00,CHARLOTTE HORNETS,107,ATLANTA HAWKS,99,False
2016-12-18 00:30:00+00:00,LOS ANGELES LAKERS,108,CLEVELAND CAVALIERS,119,True
2016-12-18 01:00:00+00:00,HOUSTON ROCKETS,111,MINNESOTA TIMBERWOLVES,109,False
2016-12-18 02:00:00+00:00,NEW YORK KNICKS,114,DENVER NUGGETS,127,True
2016-12-18 03:30:00+00:00,PORTLAND TRAIL BLAZERS,90,GOLDEN STATE WARRIORS,135,True
2016-12-18 20:30:00+00:00,LOS ANGELES CLIPPERS,110,WASHINGTON WIZARDS,117,True
2016-12-18 21:00:00+00:00,SACRAMENTO KINGS,79,DALLAS MAVERICKS,99,True
2016-12-18 23:00:00+00:00,UTAH JAZZ,82,MEMPHIS GRIZZLIES,73,False
2016-12-18 23:00:00+00:00,BOSTON CELTICS,105,MIAMI HEAT,95,False
2016-12-18 23:00:00+00:00,TORONTO RAPTORS,109,ORLANDO MAGIC,79,False
2016-12-18 23:00:00+00:00,BROOKLYN NETS,107,PHILADELPHIA 76ERS,108,True
2016-12-19 00:00:00+00:00,NEW ORLEANS PELICANS,100,SAN ANTONIO SPURS,113,True
2016-12-20 00:00:00+00:00,WASHINGTON WIZARDS,105,INDIANA PACERS,107,True
2016-12-20 01:00:00+00:00,DETROIT PISTONS,82,CHICAGO BULLS,113,True
2016-12-20 01:00:00+00:00,PHOENIX SUNS,108,MINNESOTA TIMBERWOLVES,115,True
2016-12-20 01:00:00+00:00,ATLANTA HAWKS,110,OKLAHOMA CITY THUNDER,108,False
2016-12-20 02:00:00+00:00,DALLAS MAVERICKS,107,DENVER NUGGETS,117,True
2016-12-21 00:00:00+00:00,LOS ANGELES LAKERS,113,CHARLOTTE HORNETS,117,True
2016-12-21 00:00:00+00:00,NEW ORLEANS PELICANS,108,PHILADELPHIA 76ERS,93,False
2016-12-21 00:30:00+00:00,ORLANDO MAGIC,136,MIAMI HEAT,130,False
2016-12-21 00:30:00+00:00,INDIANA PACERS,111,NEW YORK KNICKS,118,True
2016-12-21 00:30:00+00:00,BROOKLYN NETS,104,TORONTO RAPTORS,116,True
2016-12-21 01:00:00+00:00,SAN ANTONIO SPURS,102,HOUSTON ROCKETS,100,False
2016-12-21 01:00:00+00:00,BOSTON CELTICS,112,MEMPHIS GRIZZLIES,109,False
2016-12-21 01:00:00+00:00,CLEVELAND CAVALIERS,114,MILWAUKEE BUCKS,108,False
2016-12-21 03:30:00+00:00,UTAH JAZZ,74,GOLDEN STATE WARRIORS,104,True
2016-12-21 03:30:00+00:00,DENVER NUGGETS,102,LOS ANGELES CLIPPERS,119,True
2016-12-21 03:30:00+00:00,PORTLAND TRAIL BLAZERS,121,SACRAMENTO KINGS,126,True
2016-12-22 00:00:00+00:00,MILWAUKEE BUCKS,102,CLEVELAND CAVALIERS,113,True
2016-12-22 00:30:00+00:00,MINNESOTA TIMBERWOLVES,92,ATLANTA HAWKS,84,False
2016-12-22 00:30:00+00:00,MEMPHIS GRIZZLIES,98,DETROIT PISTONS,86,False
2016-12-22 01:00:00+00:00,WASHINGTON WIZARDS,107,CHICAGO BULLS,97,False
2016-12-22 01:00:00+00:00,OKLAHOMA CITY THUNDER,121,NEW ORLEANS PELICANS,110,False
2016-12-22 02:00:00+00:00,HOUSTON ROCKETS,125,PHOENIX SUNS,111,False
2016-12-22 02:00:00+00:00,SACRAMENTO KINGS,94,UTAH JAZZ,93,False
2016-12-22 03:00:00+00:00,DALLAS MAVERICKS,96,PORTLAND TRAIL BLAZERS,95,False
2016-12-23 00:00:00+00:00,BOSTON CELTICS,109,INDIANA PACERS,102,False
2016-12-23 00:30:00+00:00,GOLDEN STATE WARRIORS,117,BROOKLYN NETS,101,False
2016-12-23 00:30:00+00:00,ORLANDO MAGIC,95,NEW YORK KNICKS,106,True
2016-12-23 01:00:00+00:00,LOS ANGELES LAKERS,107,MIAMI HEAT,115,True
2016-12-23 03:30:00+00:00,SAN ANTONIO SPURS,101,LOS ANGELES CLIPPERS,106,True
2016-12-24 00:00:00+00:00,CHICAGO BULLS,91,CHARLOTTE HORNETS,103,True
2016-12-24 00:00:00+00:00,LOS ANGELES LAKERS,90,ORLANDO MAGIC,109,True
2016-12-24 00:30:00+00:00,OKLAHOMA CITY THUNDER,117,BOSTON CELTICS,112,False
2016-12-24 00:30:00+00:00,BROOKLYN NETS,99,CLEVELAND CAVALIERS,119,True
2016-12-24 00:30:00+00:00,GOLDEN STATE WARRIORS,119,DETROIT PISTONS,113,False
2016-12-24 01:00:00+00:00,HOUSTON ROCKETS,109,MEMPHIS GRIZZLIES,115,True
2016-12-24 01:00:00+00:00,WASHINGTON WIZARDS,96,MILWAUKEE BUCKS,123,True
2016-12-24 01:00:00+00:00,SACRAMENTO KINGS,109,MINNESOTA TIMBERWOLVES,105,False
2016-12-24 01:00:00+00:00,MIAMI HEAT,87,NEW ORLEANS PELICANS,91,True
2016-12-24 02:00:00+00:00,ATLANTA HAWKS,109,DENVER NUGGETS,108,False
2016-12-24 02:00:00+00:00,PHILADELPHIA 76ERS,116,PHOENIX SUNS,123,True
2016-12-24 02:00:00+00:00,TORONTO RAPTORS,104,UTAH JAZZ,98,False
2016-12-24 03:00:00+00:00,SAN ANTONIO SPURS,110,PORTLAND TRAIL BLAZERS,90,False
2016-12-24 03:30:00+00:00,DALLAS MAVERICKS,90,LOS ANGELES CLIPPERS,88,False
2016-12-25 17:00:00+00:00,BOSTON CELTICS,119,NEW YORK KNICKS,114,False
2016-12-25 19:30:00+00:00,GOLDEN STATE WARRIORS,108,CLEVELAND CAVALIERS,109,True
2016-12-25 22:00:00+00:00,CHICAGO BULLS,100,SAN ANTONIO SPURS,119,True
2016-12-26 01:00:00+00:00,MINNESOTA TIMBERWOLVES,100,OKLAHOMA CITY THUNDER,112,True
2016-12-26 03:30:00+00:00,LOS ANGELES CLIPPERS,102,LOS ANGELES LAKERS,111,True
2016-12-27 00:00:00+00:00,MEMPHIS GRIZZLIES,102,ORLANDO MAGIC,112,True
2016-12-27 00:00:00+00:00,MILWAUKEE BUCKS,102,WASHINGTON WIZARDS,107,True
2016-12-27 00:30:00+00:00,CHARLOTTE HORNETS,118,BROOKLYN NETS,120,True
2016-12-27 00:30:00+00:00,CLEVELAND CAVALIERS,90,DETROIT PISTONS,106,True
2016-12-27 01:00:00+00:00,INDIANA PACERS,85,CHICAGO BULLS,90,True
2016-12-27 01:00:00+00:00,PHOENIX SUNS,115,HOUSTON ROCKETS,131,True
2016-12-27 01:00:00+00:00,ATLANTA HAWKS,90,MINNESOTA TIMBERWOLVES,104,True
2016-12-27 01:00:00+00:00,DALLAS MAVERICKS,104,NEW ORLEANS PELICANS,111,True
2016-12-27 03:00:00+00:00,TORONTO RAPTORS,95,PORTLAND TRAIL BLAZERS,91,False
2016-12-27 03:30:00+00:00,DENVER NUGGETS,106,LOS ANGELES CLIPPERS,102,False
2016-12-27 03:30:00+00:00,PHILADELPHIA 76ERS,100,SACRAMENTO KINGS,102,True
2016-12-28 00:30:00+00:00,MEMPHIS GRIZZLIES,103,BOSTON CELTICS,113,True
2016-12-28 00:30:00+00:00,OKLAHOMA CITY THUNDER,106,MIAMI HEAT,94,False
2016-12-28 01:30:00+00:00,HOUSTON ROCKETS,123,DALLAS MAVERICKS,107,False
2016-12-28 03:30:00+00:00,UTAH JAZZ,102,LOS ANGELES LAKERS,100,False
2016-12-29 00:00:00+00:00,CHARLOTTE HORNETS,120,ORLANDO MAGIC,101,False
2016-12-29 00:00:00+00:00,INDIANA PACERS,105,WASHINGTON WIZARDS,111,True
2016-12-29 00:30:00+00:00,NEW YORK KNICKS,98,ATLANTA HAWKS,102,True
2016-12-29 00:30:00+00:00,MILWAUKEE BUCKS,119,DETROIT PISTONS,94,False
2016-12-29 01:00:00+00:00,BROOKLYN NETS,99,CHICAGO BULLS,101,True
2016-12-29 01:00:00+00:00,LOS ANGELES CLIPPERS,98,NEW ORLEANS PELICANS,102,True
2016-12-29 01:30:00+00:00,PHOENIX SUNS,98,SAN ANTONIO SPURS,119,True
2016-12-29 02:00:00+00:00,MINNESOTA TIMBERWOLVES,103,DENVER NUGGETS,105,True
2016-12-29 03:00:00+00:00,SACRAMENTO KINGS,89,PORTLAND TRAIL BLAZERS,102,True
2016-12-29 03:30:00+00:00,TORONTO RAPTORS,111,GOLDEN STATE WARRIORS,121,True
2016-12-30 00:00:00+00:00,MIAMI HEAT,82,CHARLOTTE HORNETS,91,True
2016-12-30 01:00:00+00:00,BOSTON CELTICS,118,CLEVELAND CAVALIERS,124,True
2016-12-30 01:00:00+00:00,OKLAHOMA CITY THUNDER,80,MEMPHIS GRIZZLIES,114,True
2016-12-30 02:00:00+00:00,TORONTO RAPTORS,91,PHOENIX SUNS,99,True
2016-12-30 02:00:00+00:00,PHILADELPHIA 76ERS,83,UTAH JAZZ,100,True
2016-12-30 03:30:00+00:00,DALLAS MAVERICKS,101,LOS ANGELES LAKERS,89,False
2016-12-30 21:00:00+00:00,CHICAGO BULLS,101,INDIANA PACERS,111,True
2016-12-31 00:00:00+00:00,BROOKLYN NETS,95,WASHINGTON WIZARDS,118,True
2016-12-31 00:30:00+00:00,MIAMI HEAT,114,BOSTON CELTICS,117,True
2016-12-31 01:00:00+00:00,DETROIT PISTONS,98,ATLANTA HAWKS,105,True
2016-12-31 01:00:00+00:00,LOS ANGELES CLIPPERS,116,HOUSTON ROCKETS,140,True
2016-12-31 01:00:00+00:00,MILWAUKEE BUCKS,99,MINNESOTA TIMBERWOLVES,116,True
2016-12-31 01:00:00+00:00,NEW YORK KNICKS,92,NEW ORLEANS PELICANS,104,True
2016-12-31 01:30:00+00:00,PORTLAND TRAIL BLAZERS,94,SAN ANTONIO SPURS,110,True
2016-12-31 02:00:00+00:00,PHILADELPHIA 76ERS,124,DENVER NUGGETS,122,False
2016-12-31 03:30:00+00:00,DALLAS MAVERICKS,99,GOLDEN STATE WARRIORS,108,True
2016-12-31 22:00:00+00:00,MEMPHIS GRIZZLIES,112,SACRAMENTO KINGS,98,False
2017-01-01 00:00:00+00:00,MILWAUKEE BUCKS,116,CHICAGO BULLS,96,False
2017-01-01 00:00:00+00:00,CLEVELAND CAVALIERS,121,CHARLOTTE HORNETS,109,False
2017-01-01 01:00:00+00:00,NEW YORK KNICKS,122,HOUSTON ROCKETS,129,True
2017-01-01 01:00:00+00:00,LOS ANGELES CLIPPERS,88,OKLAHOMA CITY THUNDER,114,True
2017-01-01 01:00:00+00:00,PHOENIX SUNS,86,UTAH JAZZ,91,True
2017-01-01 23:00:00+00:00,SAN ANTONIO SPURS,112,ATLANTA HAWKS,114,True
2017-01-01 23:00:00+00:00,ORLANDO MAGIC,104,INDIANA PACERS,117,True
2017-01-01 23:00:00+00:00,DETROIT PISTONS,107,MIAMI HEAT,98,False
2017-01-02 00:00:00+00:00,PORTLAND TRAIL BLAZERS,95,MINNESOTA TIMBERWOLVES,89,False
2017-01-02 02:30:00+00:00,TORONTO RAPTORS,123,LOS ANGELES LAKERS,114,False
2017-01-03 00:00:00+00:00,NEW ORLEANS PELICANS,82,CLEVELAND CAVALIERS,90,True
2017-01-03 00:00:00+00:00,OKLAHOMA CITY THUNDER,94,MILWAUKEE BUCKS,98,True
2017-01-03 00:30:00+00:00,UTAH JAZZ,101,BROOKLYN NETS,89,False
2017-01-03 00:30:00+00:00,ORLANDO MAGIC,115,NEW YORK KNICKS,103,False
2017-01-03 01:00:00+00:00,CHARLOTTE HORNETS,111,CHICAGO BULLS,118,True
2017-01-03 01:00:00+00:00,WASHINGTON WIZARDS,91,HOUSTON ROCKETS,101,True
2017-01-03 03:30:00+00:00,DENVER NUGGETS,119,GOLDEN STATE WARRIORS,127,True
2017-01-03 03:30:00+00:00,PHOENIX SUNS,98,LOS ANGELES CLIPPERS,109,True
2017-01-04 00:00:00+00:00,MINNESOTA TIMBERWOLVES,91,PHILADELPHIA 76ERS,93,True
2017-01-04 00:30:00+00:00,UTAH JAZZ,104,BOSTON CELTICS,115,True
2017-01-04 00:30:00+00:00,INDIANA PACERS,121,DETROIT PISTONS,116,False
2017-01-04 01:30:00+00:00,WASHINGTON WIZARDS,105,DALLAS MAVERICKS,113,True
2017-01-04 01:30:00+00:00,TORONTO RAPTORS,82,SAN ANTONIO SPURS,110,True
2017-01-04 02:00:00+00:00,SACRAMENTO KINGS,120,DENVER NUGGETS,113,False
2017-01-04 02:00:00+00:00,MIAMI HEAT,90,PHOENIX SUNS,99,True
2017-01-04 03:30:00+00:00,MEMPHIS GRIZZLIES,102,LOS ANGELES LAKERS,116,True
2017-01-05 00:00:00+00:00,OKLAHOMA CITY THUNDER,112,CHARLOTTE HORNETS,123,True
2017-01-05 00:00:00+00:00,ATLANTA HAWKS,111,ORLANDO MAGIC,92,False
2017-01-05 00:30:00+00:00,MILWAUKEE BUCKS,105,NEW YORK KNICKS,104,False
2017-01-05 01:00:00+00:00,CHICAGO BULLS,106,CLEVELAND CAVALIERS,94,False
2017-01-05 03:30:00+00:00,PORTLAND TRAIL BLAZERS,117,GOLDEN STATE WARRIORS,125,True
2017-01-05 03:30:00+00:00,MEMPHIS GRIZZLIES,106,LOS ANGELES CLIPPERS,115,True
2017-01-05 03:30:00+00:00,MIAMI HEAT,107,SACRAMENTO KINGS,102,False
2017-01-06 00:00:00+00:00,BROOKLYN NETS,109,INDIANA PACERS,121,True
2017-01-06 00:30:00+00:00,CHARLOTTE HORNETS,114,DETROIT PISTONS,115,True
2017-01-06 00:30:00+00:00,UTAH JAZZ,93,TORONTO RAPTORS,101,True
2017-01-06 01:00:00+00:00,OKLAHOMA CITY THUNDER,116,HOUSTON ROCKETS,118,True
2017-01-06 01:00:00+00:00,ATLANTA HAWKS,99,NEW ORLEANS PELICANS,94,False
2017-01-06 01:30:00+00:00,PHOENIX SUNS,102,DALLAS MAVERICKS,95,False
2017-01-06 02:00:00+00:00,SAN ANTONIO SPURS,127,DENVER NUGGETS,99,False
2017-01-06 03:30:00+00:00,LOS ANGELES LAKERS,109,PORTLAND TRAIL BLAZERS,118,True
2017-01-07 00:00:00+00:00,HOUSTON ROCKETS,100,ORLANDO MAGIC,93,False
2017-01-07 00:00:00+00:00,MINNESOTA TIMBERWOLVES,105,WASHINGTON WIZARDS,112,True
2017-01-07 00:30:00+00:00,PHILADELPHIA 76ERS,106,BOSTON CELTICS,110,True
2017-01-07 00:30:00+00:00,CLEVELAND CAVALIERS,116,BROOKLYN NETS,108,False
2017-01-07 01:00:00+00:00,NEW YORK KNICKS,116,MILWAUKEE BUCKS,111,False
2017-01-07 03:30:00+00:00,MEMPHIS GRIZZLIES,128,GOLDEN STATE WARRIORS,119,False
2017-01-07 03:30:00+00:00,MIAMI HEAT,100,LOS ANGELES LAKERS,127,True
2017-01-07 03:30:00+00:00,LOS ANGELES CLIPPERS,106,SACRAMENTO KINGS,98,False
2017-01-08 00:00:00+00:00,NEW YORK KNICKS,109,INDIANA PACERS,123,True
2017-01-08 00:30:00+00:00,NEW ORLEANS PELICANS,108,BOSTON CELTICS,117,True
2017-01-08 01:00:00+00:00,TORONTO RAPTORS,118,CHICAGO BULLS,123,True
2017-01-08 01:00:00+00:00,UTAH JAZZ,94,MINNESOTA TIMBERWOLVES,92,False
2017-01-08 01:00:00+00:00,DENVER NUGGETS,106,OKLAHOMA CITY THUNDER,121,True
2017-01-08 01:30:00+00:00,ATLANTA HAWKS,97,DALLAS MAVERICKS,82,False
2017-01-08 01:30:00+00:00,CHARLOTTE HORNETS,85,SAN ANTONIO SPURS,102,True
2017-01-08 17:00:00+00:00,PHILADELPHIA 76ERS,105,BROOKLYN NETS,95,False
2017-01-08 19:00:00+00:00,WASHINGTON WIZARDS,107,MILWAUKEE BUCKS,101,False
2017-01-08 20:30:00+00:00,MIAMI HEAT,86,LOS ANGELES CLIPPERS,98,True
2017-01-08 23:00:00+00:00,HOUSTON ROCKETS,129,TORONTO RAPTORS,122,False
