start_time,away_team,away_team_score,home_team,home_team_score,home_team_win?
2014-01-15 00:00:00+00:00,NEW YORK KNICKS,98,CHARLOTTE BOBCATS,108,True
2014-01-15 00:00:00+00:00,SACRAMENTO KINGS,92,INDIANA PACERS,116,True
2014-01-15 01:00:00+00:00,OKLAHOMA CITY THUNDER,87,MEMPHIS GRIZZLIES,90,True
2014-01-15 03:30:00+00:00,CLEVELAND CAVALIERS,120,LOS ANGELES LAKERS,118,False
2014-01-16 00:00:00+00:00,CHICAGO BULLS,128,ORLANDO MAGIC,125,False
2014-01-16 00:00:00+00:00,CHARLOTTE BOBCATS,92,PHILADELPHIA 76ERS,95,True
2014-01-16 00:00:00+00:00,MIAMI HEAT,97,WASHINGTON WIZARDS,114,True
2014-01-16 00:30:00+00:00,TORONTO RAPTORS,83,BOSTON CELTICS,88,True
2014-01-16 01:00:00+00:00,MEMPHIS GRIZZLIES,82,MILWAUKEE BUCKS,77,False
2014-01-16 01:00:00+00:00,SACRAMENTO KINGS,111,MINNESOTA TIMBERWOLVES,108,False
2014-01-16 01:00:00+00:00,HOUSTON ROCKETS,103,NEW ORLEANS PELICANS,100,False
2014-01-16 01:00:00+00:00,UTAH JAZZ,105,SAN ANTONIO SPURS,109,True
2014-01-16 02:00:00+00:00,LOS ANGELES LAKERS,114,PHOENIX SUNS,121,True
2014-01-16 03:00:00+00:00,CLEVELAND CAVALIERS,96,PORTLAND TRAIL BLAZERS,108,True
2014-01-16 03:30:00+00:00,DENVER NUGGETS,123,GOLDEN STATE WARRIORS,116,False
2014-01-16 03:30:00+00:00,DALLAS MAVERICKS,127,LOS ANGELES CLIPPERS,129,True
2014-01-16 20:00:00+00:00,BROOKLYN NETS,127,ATLANTA HAWKS,110,False
2014-01-17 00:00:00+00:00,NEW YORK KNICKS,89,INDIANA PACERS,117,True
2014-01-17 02:30:00+00:00,OKLAHOMA CITY THUNDER,104,HOUSTON ROCKETS,92,False
2014-01-18 00:00:00+00:00,LOS ANGELES CLIPPERS,109,NEW YORK KNICKS,95,False
2014-01-18 00:00:00+00:00,CHARLOTTE BOBCATS,111,ORLANDO MAGIC,101,False
2014-01-18 00:00:00+00:00,MIAMI HEAT,101,PHILADELPHIA 76ERS,86,False
2014-01-18 00:00:00+00:00,MINNESOTA TIMBERWOLVES,89,TORONTO RAPTORS,94,True
2014-01-18 00:00:00+00:00,CHICAGO BULLS,93,WASHINGTON WIZARDS,96,True
2014-01-18 00:30:00+00:00,LOS ANGELES LAKERS,107,BOSTON CELTICS,104,False
2014-01-18 00:30:00+00:00,UTAH JAZZ,110,DETROIT PISTONS,89,False
2014-01-18 01:00:00+00:00,SACRAMENTO KINGS,90,MEMPHIS GRIZZLIES,91,True
2014-01-18 01:30:00+00:00,PORTLAND TRAIL BLAZERS,109,SAN ANTONIO SPURS,100,False
2014-01-18 02:00:00+00:00,CLEVELAND CAVALIERS,117,DENVER NUGGETS,109,False
2014-01-18 02:00:00+00:00,DALLAS MAVERICKS,110,PHOENIX SUNS,107,False
2014-01-18 02:30:00+00:00,GOLDEN STATE WARRIORS,121,OKLAHOMA CITY THUNDER,127,True
2014-01-19 00:00:00+00:00,LOS ANGELES CLIPPERS,92,INDIANA PACERS,106,True
2014-01-19 00:00:00+00:00,DETROIT PISTONS,104,WASHINGTON WIZARDS,98,False
2014-01-19 00:30:00+00:00,MIAMI HEAT,104,CHARLOTTE BOBCATS,96,False
2014-01-19 01:00:00+00:00,PHILADELPHIA 76ERS,78,CHICAGO BULLS,103,True
2014-01-19 01:00:00+00:00,MILWAUKEE BUCKS,104,HOUSTON ROCKETS,114,True
2014-01-19 01:00:00+00:00,UTAH JAZZ,72,MINNESOTA TIMBERWOLVES,98,True
2014-01-19 01:00:00+00:00,GOLDEN STATE WARRIORS,97,NEW ORLEANS PELICANS,87,False
2014-01-19 01:30:00+00:00,PORTLAND TRAIL BLAZERS,127,DALLAS MAVERICKS,111,False
2014-01-19 18:00:00+00:00,LOS ANGELES LAKERS,112,TORONTO RAPTORS,106,False
2014-01-19 23:00:00+00:00,BOSTON CELTICS,91,ORLANDO MAGIC,93,True
2014-01-20 00:00:00+00:00,SACRAMENTO KINGS,93,OKLAHOMA CITY THUNDER,108,True
2014-01-20 00:00:00+00:00,MILWAUKEE BUCKS,82,SAN ANTONIO SPURS,110,True
2014-01-20 01:00:00+00:00,DENVER NUGGETS,103,PHOENIX SUNS,117,True
2014-01-20 18:00:00+00:00,DALLAS MAVERICKS,102,CLEVELAND CAVALIERS,97,False
2014-01-20 18:00:00+00:00,LOS ANGELES CLIPPERS,112,DETROIT PISTONS,103,False
2014-01-20 19:00:00+00:00,TORONTO RAPTORS,95,CHARLOTTE BOBCATS,100,True
2014-01-20 19:00:00+00:00,PHILADELPHIA 76ERS,99,WASHINGTON WIZARDS,107,True
2014-01-20 19:30:00+00:00,BROOKLYN NETS,103,NEW YORK KNICKS,80,False
2014-01-20 22:00:00+00:00,NEW ORLEANS PELICANS,95,MEMPHIS GRIZZLIES,92,False
2014-01-20 22:30:00+00:00,MIAMI HEAT,114,ATLANTA HAWKS,121,True
2014-01-21 01:00:00+00:00,LOS ANGELES LAKERS,100,CHICAGO BULLS,102,True
2014-01-21 01:00:00+00:00,PORTLAND TRAIL BLAZERS,113,HOUSTON ROCKETS,126,True
2014-01-21 03:30:00+00:00,INDIANA PACERS,102,GOLDEN STATE WARRIORS,94,False
2014-01-22 00:30:00+00:00,ORLANDO MAGIC,90,BROOKLYN NETS,101,True
2014-01-22 00:30:00+00:00,BOSTON CELTICS,86,MIAMI HEAT,93,True
2014-01-22 01:00:00+00:00,SACRAMENTO KINGS,114,NEW ORLEANS PELICANS,97,False
2014-01-22 01:00:00+00:00,PORTLAND TRAIL BLAZERS,97,OKLAHOMA CITY THUNDER,105,True
2014-01-22 02:00:00+00:00,MINNESOTA TIMBERWOLVES,112,UTAH JAZZ,97,False
2014-01-23 00:00:00+00:00,LOS ANGELES CLIPPERS,91,CHARLOTTE BOBCATS,95,True
2014-01-23 00:00:00+00:00,CHICAGO BULLS,98,CLEVELAND CAVALIERS,87,False
2014-01-23 00:00:00+00:00,ATLANTA HAWKS,112,ORLANDO MAGIC,109,False
2014-01-23 00:00:00+00:00,DALLAS MAVERICKS,85,TORONTO RAPTORS,93,True
2014-01-23 00:00:00+00:00,BOSTON CELTICS,113,WASHINGTON WIZARDS,111,False
2014-01-23 00:30:00+00:00,PHILADELPHIA 76ERS,110,NEW YORK KNICKS,106,False
2014-01-23 01:00:00+00:00,SACRAMENTO KINGS,98,HOUSTON ROCKETS,119,True
2014-01-23 01:00:00+00:00,DETROIT PISTONS,101,MILWAUKEE BUCKS,104,True
2014-01-23 01:00:00+00:00,OKLAHOMA CITY THUNDER,111,SAN ANTONIO SPURS,105,False
2014-01-23 03:30:00+00:00,INDIANA PACERS,100,PHOENIX SUNS,124,True
2014-01-24 01:00:00+00:00,LOS ANGELES LAKERS,102,MIAMI HEAT,109,True
2014-01-24 03:30:00+00:00,DENVER NUGGETS,105,PORTLAND TRAIL BLAZERS,110,True
2014-01-25 00:00:00+00:00,LOS ANGELES LAKERS,105,ORLANDO MAGIC,114,True
2014-01-25 00:00:00+00:00,TORONTO RAPTORS,104,PHILADELPHIA 76ERS,95,False
2014-01-25 00:30:00+00:00,SAN ANTONIO SPURS,105,ATLANTA HAWKS,79,False
2014-01-25 00:30:00+00:00,OKLAHOMA CITY THUNDER,101,BOSTON CELTICS,83,False
2014-01-25 00:30:00+00:00,DALLAS MAVERICKS,106,BROOKLYN NETS,107,True
2014-01-25 00:30:00+00:00,MILWAUKEE BUCKS,78,CLEVELAND CAVALIERS,93,True
2014-01-25 00:30:00+00:00,NEW ORLEANS PELICANS,103,DETROIT PISTONS,101,False
2014-01-25 00:30:00+00:00,CHARLOTTE BOBCATS,96,NEW YORK KNICKS,125,True
2014-01-25 01:00:00+00:00,LOS ANGELES CLIPPERS,112,CHICAGO BULLS,95,False
2014-01-25 01:00:00+00:00,MEMPHIS GRIZZLIES,88,HOUSTON ROCKETS,87,False
2014-01-25 02:00:00+00:00,WASHINGTON WIZARDS,101,PHOENIX SUNS,95,False
2014-01-25 03:00:00+00:00,INDIANA PACERS,116,SACRAMENTO KINGS,111,False
2014-01-25 03:30:00+00:00,MINNESOTA TIMBERWOLVES,121,GOLDEN STATE WARRIORS,120,False
2014-01-26 00:00:00+00:00,CHICAGO BULLS,89,CHARLOTTE BOBCATS,87,False
2014-01-26 00:00:00+00:00,LOS ANGELES CLIPPERS,126,TORONTO RAPTORS,118,False
2014-01-26 00:30:00+00:00,OKLAHOMA CITY THUNDER,103,PHILADELPHIA 76ERS,91,False
2014-01-26 01:00:00+00:00,HOUSTON ROCKETS,81,MEMPHIS GRIZZLIES,99,True
2014-01-26 01:30:00+00:00,ATLANTA HAWKS,112,MILWAUKEE BUCKS,87,False
2014-01-26 02:00:00+00:00,INDIANA PACERS,96,DENVER NUGGETS,109,True
2014-01-26 02:00:00+00:00,WASHINGTON WIZARDS,101,UTAH JAZZ,104,True
2014-01-26 03:00:00+00:00,MINNESOTA TIMBERWOLVES,104,PORTLAND TRAIL BLAZERS,115,True
2014-01-26 18:00:00+00:00,SAN ANTONIO SPURS,101,MIAMI HEAT,113,True
2014-01-26 20:30:00+00:00,LOS ANGELES LAKERS,103,NEW YORK KNICKS,110,True
2014-01-26 23:00:00+00:00,PHOENIX SUNS,99,CLEVELAND CAVALIERS,90,False
2014-01-26 23:00:00+00:00,ORLANDO MAGIC,92,NEW ORLEANS PELICANS,100,True
2014-01-26 23:30:00+00:00,BROOKLYN NETS,85,BOSTON CELTICS,79,False
2014-01-27 00:30:00+00:00,DETROIT PISTONS,106,DALLAS MAVERICKS,116,True
2014-01-27 02:00:00+00:00,PORTLAND TRAIL BLAZERS,88,GOLDEN STATE WARRIORS,103,True
2014-01-27 02:00:00+00:00,DENVER NUGGETS,125,SACRAMENTO KINGS,117,False
2014-01-28 00:00:00+00:00,PHOENIX SUNS,124,PHILADELPHIA 76ERS,113,False
2014-01-28 00:30:00+00:00,TORONTO RAPTORS,104,BROOKLYN NETS,103,False
2014-01-28 01:00:00+00:00,MINNESOTA TIMBERWOLVES,95,CHICAGO BULLS,86,False
2014-01-28 01:00:00+00:00,LOS ANGELES CLIPPERS,114,MILWAUKEE BUCKS,86,False
2014-01-28 01:00:00+00:00,ATLANTA HAWKS,109,OKLAHOMA CITY THUNDER,111,True
2014-01-28 02:00:00+00:00,SACRAMENTO KINGS,99,UTAH JAZZ,106,True
2014-01-29 00:00:00+00:00,NEW ORLEANS PELICANS,100,CLEVELAND CAVALIERS,89,False
2014-01-29 00:30:00+00:00,ORLANDO MAGIC,87,DETROIT PISTONS,103,True
2014-01-29 00:30:00+00:00,BOSTON CELTICS,88,NEW YORK KNICKS,114,True
2014-01-29 01:00:00+00:00,SAN ANTONIO SPURS,90,HOUSTON ROCKETS,97,True
2014-01-29 03:00:00+00:00,MEMPHIS GRIZZLIES,98,PORTLAND TRAIL BLAZERS,81,False
2014-01-29 03:30:00+00:00,WASHINGTON WIZARDS,88,GOLDEN STATE WARRIORS,85,False
2014-01-29 03:30:00+00:00,INDIANA PACERS,104,LOS ANGELES LAKERS,92,False
2014-01-30 00:00:00+00:00,OKLAHOMA CITY THUNDER,112,MIAMI HEAT,95,False
2014-01-30 00:00:00+00:00,ORLANDO MAGIC,83,TORONTO RAPTORS,98,True
2014-01-30 00:30:00+00:00,PHILADELPHIA 76ERS,95,BOSTON CELTICS,94,False
2014-01-30 01:00:00+00:00,PHOENIX SUNS,126,MILWAUKEE BUCKS,117,False
2014-01-30 01:00:00+00:00,NEW ORLEANS PELICANS,77,MINNESOTA TIMBERWOLVES,88,True
2014-01-30 01:30:00+00:00,HOUSTON ROCKETS,117,DALLAS MAVERICKS,115,False
2014-01-30 02:00:00+00:00,CHARLOTTE BOBCATS,101,DENVER NUGGETS,98,False
2014-01-30 02:30:00+00:00,CHICAGO BULLS,96,SAN ANTONIO SPURS,86,False
2014-01-30 03:00:00+00:00,MEMPHIS GRIZZLIES,99,SACRAMENTO KINGS,89,False
2014-01-30 03:30:00+00:00,WASHINGTON WIZARDS,103,LOS ANGELES CLIPPERS,110,True
2014-01-31 00:00:00+00:00,PHOENIX SUNS,102,INDIANA PACERS,94,False
2014-01-31 01:00:00+00:00,CLEVELAND CAVALIERS,86,NEW YORK KNICKS,117,True
2014-01-31 03:30:00+00:00,LOS ANGELES CLIPPERS,92,GOLDEN STATE WARRIORS,111,True
2014-02-01 00:00:00+00:00,MILWAUKEE BUCKS,102,ORLANDO MAGIC,113,True
2014-02-01 00:30:00+00:00,ATLANTA HAWKS,125,PHILADELPHIA 76ERS,99,False
2014-02-01 01:00:00+00:00,OKLAHOMA CITY THUNDER,120,BROOKLYN NETS,95,False
2014-02-01 01:00:00+00:00,MEMPHIS GRIZZLIES,94,MINNESOTA TIMBERWOLVES,90,False
2014-02-01 01:30:00+00:00,SACRAMENTO KINGS,103,DALLAS MAVERICKS,107,True
2014-02-01 02:00:00+00:00,TORONTO RAPTORS,100,DENVER NUGGETS,90,False
2014-02-01 03:30:00+00:00,CHARLOTTE BOBCATS,110,LOS ANGELES LAKERS,100,False
2014-02-01 03:30:00+00:00,GOLDEN STATE WARRIORS,95,UTAH JAZZ,90,False
2014-02-02 00:00:00+00:00,BROOKLYN NETS,96,INDIANA PACERS,97,True
2014-02-02 00:00:00+00:00,OKLAHOMA CITY THUNDER,81,WASHINGTON WIZARDS,96,True
2014-02-02 00:30:00+00:00,MINNESOTA TIMBERWOLVES,113,ATLANTA HAWKS,120,True
2014-02-02 00:30:00+00:00,PHILADELPHIA 76ERS,96,DETROIT PISTONS,113,True
2014-02-02 01:00:00+00:00,CLEVELAND CAVALIERS,92,HOUSTON ROCKETS,106,True
2014-02-02 01:00:00+00:00,MILWAUKEE BUCKS,90,MEMPHIS GRIZZLIES,99,True
2014-02-02 01:00:00+00:00,CHICAGO BULLS,79,NEW ORLEANS PELICANS,88,True
2014-02-02 01:30:00+00:00,MIAMI HEAT,106,NEW YORK KNICKS,91,False
2014-02-02 01:30:00+00:00,SACRAMENTO KINGS,93,SAN ANTONIO SPURS,95,True
2014-02-02 02:00:00+00:00,CHARLOTTE BOBCATS,95,PHOENIX SUNS,105,True
2014-02-02 03:00:00+00:00,TORONTO RAPTORS,103,PORTLAND TRAIL BLAZERS,106,True
2014-02-02 03:30:00+00:00,UTAH JAZZ,87,LOS ANGELES CLIPPERS,102,True
2014-02-02 18:00:00+00:00,ORLANDO MAGIC,89,BOSTON CELTICS,96,True
2014-02-04 00:00:00+00:00,ORLANDO MAGIC,79,INDIANA PACERS,98,True
2014-02-04 00:00:00+00:00,PORTLAND TRAIL BLAZERS,90,WASHINGTON WIZARDS,100,True
2014-02-04 00:30:00+00:00,PHILADELPHIA 76ERS,102,BROOKLYN NETS,108,True
2014-02-04 00:30:00+00:00,DETROIT PISTONS,96,MIAMI HEAT,102,True
2014-02-04 01:00:00+00:00,NEW YORK KNICKS,98,MILWAUKEE BUCKS,101,True
2014-02-04 01:00:00+00:00,SAN ANTONIO SPURS,102,NEW ORLEANS PELICANS,95,False
2014-02-04 01:00:00+00:00,MEMPHIS GRIZZLIES,77,OKLAHOMA CITY THUNDER,86,True
2014-02-04 01:30:00+00:00,CLEVELAND CAVALIERS,107,DALLAS MAVERICKS,124,True
2014-02-04 02:00:00+00:00,LOS ANGELES CLIPPERS,115,DENVER NUGGETS,116,True
2014-02-04 02:00:00+00:00,TORONTO RAPTORS,94,UTAH JAZZ,79,False
2014-02-04 03:00:00+00:00,CHICAGO BULLS,70,SACRAMENTO KINGS,99,True
2014-02-05 00:30:00+00:00,INDIANA PACERS,89,ATLANTA HAWKS,85,False
2014-02-05 01:00:00+00:00,LOS ANGELES LAKERS,99,MINNESOTA TIMBERWOLVES,109,True
2014-02-05 02:00:00+00:00,CHICAGO BULLS,101,PHOENIX SUNS,92,False
2014-02-05 03:30:00+00:00,CHARLOTTE BOBCATS,91,GOLDEN STATE WARRIORS,75,False
2014-02-06 00:00:00+00:00,LOS ANGELES LAKERS,119,CLEVELAND CAVALIERS,108,False
2014-02-06 00:00:00+00:00,DETROIT PISTONS,98,ORLANDO MAGIC,112,True
2014-02-06 00:00:00+00:00,BOSTON CELTICS,114,PHILADELPHIA 76ERS,108,False
2014-02-06 00:00:00+00:00,SAN ANTONIO SPURS,125,WASHINGTON WIZARDS,118,False
2014-02-06 01:00:00+00:00,PHOENIX SUNS,108,HOUSTON ROCKETS,122,True
2014-02-06 01:00:00+00:00,DALLAS MAVERICKS,110,MEMPHIS GRIZZLIES,96,False
2014-02-06 01:00:00+00:00,ATLANTA HAWKS,100,NEW ORLEANS PELICANS,105,True
2014-02-06 01:00:00+00:00,PORTLAND TRAIL BLAZERS,94,NEW YORK KNICKS,90,False
2014-02-06 01:00:00+00:00,MINNESOTA TIMBERWOLVES,97,OKLAHOMA CITY THUNDER,106,True
2014-02-06 02:00:00+00:00,MILWAUKEE BUCKS,100,DENVER NUGGETS,110,True
2014-02-06 03:00:00+00:00,TORONTO RAPTORS,101,SACRAMENTO KINGS,109,True
2014-02-06 03:30:00+00:00,MIAMI HEAT,116,LOS ANGELES CLIPPERS,112,False
2014-02-07 01:00:00+00:00,SAN ANTONIO SPURS,89,BROOKLYN NETS,103,True
2014-02-07 03:30:00+00:00,CHICAGO BULLS,87,GOLDEN STATE WARRIORS,102,True
2014-02-08 00:00:00+00:00,PORTLAND TRAIL BLAZERS,113,INDIANA PACERS,118,True
2014-02-08 00:00:00+00:00,OKLAHOMA CITY THUNDER,102,ORLANDO MAGIC,103,True
2014-02-08 00:00:00+00:00,LOS ANGELES LAKERS,112,PHILADELPHIA 76ERS,98,False
2014-02-08 00:00:00+00:00,CLEVELAND CAVALIERS,115,WASHINGTON WIZARDS,113,False
2014-02-08 00:30:00+00:00,SACRAMENTO KINGS,89,BOSTON CELTICS,99,True
2014-02-08 00:30:00+00:00,BROOKLYN NETS,95,DETROIT PISTONS,111,True
2014-02-08 00:30:00+00:00,DENVER NUGGETS,90,NEW YORK KNICKS,117,True
2014-02-08 01:30:00+00:00,UTAH JAZZ,81,DALLAS MAVERICKS,103,True
2014-02-08 02:30:00+00:00,MINNESOTA TIMBERWOLVES,91,NEW ORLEANS PELICANS,98,True
2014-02-08 03:30:00+00:00,TORONTO RAPTORS,105,LOS ANGELES CLIPPERS,118,True
2014-02-09 00:00:00+00:00,SAN ANTONIO SPURS,104,CHARLOTTE BOBCATS,100,False
2014-02-09 00:30:00+00:00,MEMPHIS GRIZZLIES,79,ATLANTA HAWKS,76,False
2014-02-09 00:30:00+00:00,DENVER NUGGETS,109,DETROIT PISTONS,126,True
2014-02-09 01:00:00+00:00,PORTLAND TRAIL BLAZERS,117,MINNESOTA TIMBERWOLVES,110,False
2014-02-09 01:30:00+00:00,HOUSTON ROCKETS,101,MILWAUKEE BUCKS,95,False
2014-02-09 02:00:00+00:00,GOLDEN STATE WARRIORS,109,PHOENIX SUNS,122,True
2014-02-09 02:00:00+00:00,MIAMI HEAT,89,UTAH JAZZ,94,True
2014-02-09 18:00:00+00:00,NEW YORK KNICKS,100,OKLAHOMA CITY THUNDER,112,True
2014-02-09 20:30:00+00:00,CHICAGO BULLS,92,LOS ANGELES LAKERS,86,False
2014-02-09 23:00:00+00:00,DALLAS MAVERICKS,102,BOSTON CELTICS,91,False
2014-02-09 23:00:00+00:00,NEW ORLEANS PELICANS,81,BROOKLYN NETS,93,True
2014-02-09 23:00:00+00:00,MEMPHIS GRIZZLIES,83,CLEVELAND CAVALIERS,91,True
2014-02-09 23:00:00+00:00,INDIANA PACERS,92,ORLANDO MAGIC,93,True
2014-02-09 23:00:00+00:00,SACRAMENTO KINGS,84,WASHINGTON WIZARDS,93,True
2014-02-10 02:30:00+00:00,PHILADELPHIA 76ERS,78,LOS ANGELES CLIPPERS,123,True
2014-02-11 00:00:00+00:00,DENVER NUGGETS,80,INDIANA PACERS,119,True
2014-02-11 00:00:00+00:00,NEW ORLEANS PELICANS,101,TORONTO RAPTORS,108,True
2014-02-11 00:30:00+00:00,SAN ANTONIO SPURS,100,DETROIT PISTONS,109,True
2014-02-11 01:00:00+00:00,BOSTON CELTICS,102,MILWAUKEE BUCKS,86,False
2014-02-11 01:00:00+00:00,HOUSTON ROCKETS,107,MINNESOTA TIMBERWOLVES,89,False
2014-02-11 03:30:00+00:00,PHILADELPHIA 76ERS,80,GOLDEN STATE WARRIORS,123,True
2014-02-12 00:00:00+00:00,DALLAS MAVERICKS,89,CHARLOTTE BOBCATS,114,True
2014-02-12 00:00:00+00:00,SACRAMENTO KINGS,99,CLEVELAND CAVALIERS,109,True
2014-02-12 01:00:00+00:00,ATLANTA HAWKS,85,CHICAGO BULLS,100,True
2014-02-12 01:00:00+00:00,WASHINGTON WIZARDS,89,MEMPHIS GRIZZLIES,92,True
2014-02-12 02:00:00+00:00,MIAMI HEAT,103,PHOENIX SUNS,97,False
2014-02-12 03:00:00+00:00,OKLAHOMA CITY THUNDER,98,PORTLAND TRAIL BLAZERS,95,False
2014-02-12 03:30:00+00:00,UTAH JAZZ,96,LOS ANGELES LAKERS,79,False
2014-02-13 00:00:00+00:00,DALLAS MAVERICKS,81,INDIANA PACERS,73,False
2014-02-13 00:00:00+00:00,MEMPHIS GRIZZLIES,86,ORLANDO MAGIC,81,False
2014-02-13 00:00:00+00:00,ATLANTA HAWKS,83,TORONTO RAPTORS,104,True
2014-02-13 00:30:00+00:00,SAN ANTONIO SPURS,104,BOSTON CELTICS,92,False
2014-02-13 00:30:00+00:00,CHARLOTTE BOBCATS,89,BROOKLYN NETS,105,True
2014-02-13 00:30:00+00:00,CLEVELAND CAVALIERS,93,DETROIT PISTONS,89,False
2014-02-13 00:30:00+00:00,SACRAMENTO KINGS,106,NEW YORK KNICKS,101,False
2014-02-13 01:00:00+00:00,WASHINGTON WIZARDS,112,HOUSTON ROCKETS,113,True
2014-02-13 01:00:00+00:00,NEW ORLEANS PELICANS,102,MILWAUKEE BUCKS,98,False
2014-02-13 01:00:00+00:00,DENVER NUGGETS,90,MINNESOTA TIMBERWOLVES,117,True
2014-02-13 02:00:00+00:00,PHILADELPHIA 76ERS,100,UTAH JAZZ,105,True
2014-02-13 03:30:00+00:00,MIAMI HEAT,111,GOLDEN STATE WARRIORS,110,False
2014-02-13 03:30:00+00:00,PORTLAND TRAIL BLAZERS,117,LOS ANGELES CLIPPERS,122,True
2014-02-14 01:00:00+00:00,BROOKLYN NETS,76,CHICAGO BULLS,92,True
2014-02-14 03:30:00+00:00,OKLAHOMA CITY THUNDER,107,LOS ANGELES LAKERS,103,False
2014-02-19 00:00:00+00:00,ATLANTA HAWKS,98,INDIANA PACERS,108,True
2014-02-19 00:00:00+00:00,CLEVELAND CAVALIERS,114,PHILADELPHIA 76ERS,85,False
2014-02-19 00:00:00+00:00,TORONTO RAPTORS,103,WASHINGTON WIZARDS,93,False
2014-02-19 00:30:00+00:00,CHARLOTTE BOBCATS,108,DETROIT PISTONS,96,False
2014-02-19 01:00:00+00:00,NEW YORK KNICKS,93,MEMPHIS GRIZZLIES,98,True
2014-02-19 01:00:00+00:00,ORLANDO MAGIC,100,MILWAUKEE BUCKS,104,True
2014-02-19 01:30:00+00:00,MIAMI HEAT,117,DALLAS MAVERICKS,106,False
2014-02-19 02:00:00+00:00,PHOENIX SUNS,112,DENVER NUGGETS,107,False
2014-02-19 03:30:00+00:00,SAN ANTONIO SPURS,113,LOS ANGELES CLIPPERS,103,False
2014-02-20 00:00:00+00:00,DETROIT PISTONS,98,CHARLOTTE BOBCATS,116,True
2014-02-20 00:00:00+00:00,ORLANDO MAGIC,93,CLEVELAND CAVALIERS,101,True
2014-02-20 00:00:00+00:00,CHICAGO BULLS,94,TORONTO RAPTORS,92,False
2014-02-20 00:30:00+00:00,WASHINGTON WIZARDS,114,ATLANTA HAWKS,97,False
2014-02-20 01:00:00+00:00,INDIANA PACERS,91,MINNESOTA TIMBERWOLVES,104,True
2014-02-20 01:00:00+00:00,NEW YORK KNICKS,98,NEW ORLEANS PELICANS,91,False
2014-02-20 02:00:00+00:00,BOSTON CELTICS,94,PHOENIX SUNS,100,True
2014-02-20 02:00:00+00:00,BROOKLYN NETS,105,UTAH JAZZ,99,False
2014-02-20 03:00:00+00:00,SAN ANTONIO SPURS,111,PORTLAND TRAIL BLAZERS,109,False
2014-02-20 03:00:00+00:00,GOLDEN STATE WARRIORS,101,SACRAMENTO KINGS,92,False
2014-02-20 03:30:00+00:00,HOUSTON ROCKETS,134,LOS ANGELES LAKERS,108,False
2014-02-21 01:00:00+00:00,DENVER NUGGETS,101,MILWAUKEE BUCKS,90,False
2014-02-21 01:00:00+00:00,MIAMI HEAT,103,OKLAHOMA CITY THUNDER,81,False
2014-02-21 03:30:00+00:00,HOUSTON ROCKETS,99,GOLDEN STATE WARRIORS,102,True
2014-02-22 00:00:00+00:00,NEW ORLEANS PELICANS,87,CHARLOTTE BOBCATS,90,True
2014-02-22 00:00:00+00:00,NEW YORK KNICKS,121,ORLANDO MAGIC,129,True
2014-02-22 00:00:00+00:00,DALLAS MAVERICKS,124,PHILADELPHIA 76ERS,112,False
2014-02-22 00:00:00+00:00,CLEVELAND CAVALIERS,91,TORONTO RAPTORS,98,True
2014-02-22 00:30:00+00:00,ATLANTA HAWKS,107,DETROIT PISTONS,115,True
2014-02-22 01:00:00+00:00,DENVER NUGGETS,89,CHICAGO BULLS,117,True
2014-02-22 01:00:00+00:00,LOS ANGELES CLIPPERS,96,MEMPHIS GRIZZLIES,102,True
2014-02-22 02:00:00+00:00,SAN ANTONIO SPURS,85,PHOENIX SUNS,106,True
2014-02-22 03:00:00+00:00,UTAH JAZZ,94,PORTLAND TRAIL BLAZERS,102,True
2014-02-22 03:30:00+00:00,BOSTON CELTICS,92,LOS ANGELES LAKERS,101,True
2014-02-23 00:00:00+00:00,MEMPHIS GRIZZLIES,89,CHARLOTTE BOBCATS,92,True
2014-02-23 00:00:00+00:00,NEW ORLEANS PELICANS,93,WASHINGTON WIZARDS,94,True
2014-02-23 00:30:00+00:00,NEW YORK KNICKS,98,ATLANTA HAWKS,107,True
2014-02-23 00:30:00+00:00,DALLAS MAVERICKS,113,DETROIT PISTONS,102,False
2014-02-23 01:30:00+00:00,INDIANA PACERS,110,MILWAUKEE BUCKS,100,False
2014-02-23 02:00:00+00:00,MINNESOTA TIMBERWOLVES,121,UTAH JAZZ,104,False
2014-02-23 03:00:00+00:00,BOSTON CELTICS,98,SACRAMENTO KINGS,105,True
2014-02-23 03:30:00+00:00,BROOKLYN NETS,86,GOLDEN STATE WARRIORS,93,True
2014-02-23 18:00:00+00:00,LOS ANGELES CLIPPERS,125,OKLAHOMA CITY THUNDER,117,False
2014-02-23 20:30:00+00:00,CHICAGO BULLS,79,MIAMI HEAT,93,True
2014-02-23 23:00:00+00:00,WASHINGTON WIZARDS,96,CLEVELAND CAVALIERS,83,False
2014-02-23 23:00:00+00:00,ORLANDO MAGIC,90,TORONTO RAPTORS,105,True
2014-02-24 01:00:00+00:00,SACRAMENTO KINGS,109,DENVER NUGGETS,95,False
2014-02-24 02:00:00+00:00,BROOKLYN NETS,108,LOS ANGELES LAKERS,102,False
2014-02-24 02:00:00+00:00,HOUSTON ROCKETS,115,PHOENIX SUNS,112,False
2014-02-24 02:00:00+00:00,MINNESOTA TIMBERWOLVES,97,PORTLAND TRAIL BLAZERS,108,True
2014-02-25 00:00:00+00:00,MILWAUKEE BUCKS,130,PHILADELPHIA 76ERS,110,False
2014-02-25 00:30:00+00:00,GOLDEN STATE WARRIORS,104,DETROIT PISTONS,96,False
